experiment,benchmark,tau,method,rep,d,r,rank_hat,queries,discovery_queries,subspace_error,best_noisy_value,final_value,regret,batch,rep_global
optimization,ellipsoid,0.0,cross_block_known,1,12,2,2,3999,720,0.4095363689258805,-0.0319363101739262,0.0140488729378498,0.0140488729378498,3,7
optimization,ellipsoid,0.0,cross_block_adaptive,1,12,2,1,3999,720,1.0,-0.0149296600470453,0.0126690465292767,0.0126690465292767,3,7
optimization,ellipsoid,0.0,cross_sparse_known,1,12,2,2,3999,600,0.8153163436849826,-0.0124302642810574,0.0552925645616384,0.0552925645616384,3,7
optimization,ellipsoid,0.0,random_subspace,1,12,2,2,3999,0,0.99524597956235,-0.0425242978901167,0.0147909327289656,0.0147909327289656,3,7
optimization,ellipsoid,0.0,full_zo,1,12,2,12,3999,0,1.0,-0.0472175136684987,0.0102058548093445,0.0102058548093445,3,7
optimization,ellipsoid,0.02,oracle_subspace,0,12,2,2,3999,0,0.0,0.0326242419775112,0.0755508653535132,0.0755508653535132,3,6
optimization,ellipsoid,0.02,cross_block_known,0,12,2,2,3999,720,0.3087475153098625,-0.0114213051174674,0.0300641660360316,0.0300641660360316,3,6
optimization,ellipsoid,0.02,cross_block_adaptive,0,12,2,1,3999,720,1.0,0.0161416814283954,0.0525021290096419,0.0525021290096419,3,6
optimization,ellipsoid,0.02,cross_sparse_known,0,12,2,2,3999,600,0.996922320039965,-0.0204576743382434,0.0375451363025683,0.0375451363025683,3,6
optimization,ellipsoid,0.02,random_subspace,0,12,2,2,3999,0,0.9941682469353788,0.5076712054955661,0.5654250325587191,0.5654250325587191,3,6
optimization,ellipsoid,0.02,full_zo,0,12,2,12,3999,0,1.0,-0.0346446007948436,0.0346422395314627,0.0346422395314627,3,6
optimization,ellipsoid,0.02,oracle_subspace,1,12,2,2,3999,0,0.0,0.5185782040976238,0.5424693782834706,0.5424693782834706,3,7
optimization,ellipsoid,0.02,cross_block_known,1,12,2,2,3999,720,0.2035400024595079,0.4418261162779047,0.4839069798718156,0.4839069798718156,3,7
optimization,ellipsoid,0.02,cross_block_adaptive,1,12,2,1,3999,720,1.0,0.4000922185376948,0.4244982337475259,0.4244982337475259,3,7
optimization,ellipsoid,0.02,cross_sparse_known,1,12,2,2,3999,600,0.9999960852073588,0.3418834392292891,0.3803886400007542,0.3803886400007542,3,7
optimization,ellipsoid,0.02,random_subspace,1,12,2,2,3999,0,0.9760415894214276,1.661188498011526,1.7131676457225522,1.7131676457225522,3,7
optimization,ellipsoid,0.02,full_zo,1,12,2,12,3999,0,1.0,0.5833516429959466,0.639552010937063,0.639552010937063,3,7
optimization,rastrigin,0.0,oracle_subspace,0,12,2,2,3999,0,1.4901161193847656e-08,0.0008079654643755,0.0076444011780338,0.0076444011780338,3,6
optimization,rastrigin,0.0,cross_block_known,0,12,2,2,3999,720,0.0075414639136009,0.0036394343927407,0.0369845613635391,0.0369845613635391,3,6
optimization,rastrigin,0.0,cross_block_adaptive,0,12,2,2,3999,720,0.0083694030219344,-0.0054145391030948,0.0041530365172306,0.0041530365172306,3,6
optimization,rastrigin,0.0,cross_sparse_known,0,12,2,2,3999,600,0.4097101155063041,0.0142559759998973,0.0144702275742076,0.0144702275742076,3,6
optimization,rastrigin,0.0,random_subspace,0,12,2,2,3999,0,0.999620138881502,-0.0608072886918838,0.0045942032536352,0.0045942032536352,3,6
optimization,rastrigin,0.0,full_zo,0,12,2,12,3999,0,1.0,-0.0687300761185951,0.0091732914298745,0.0091732914298745,3,6
optimization,rastrigin,0.0,oracle_subspace,1,12,2,2,3999,0,2.5809568279517847e-08,1.0093171895203754,1.0059000010597323,1.0059000010597323,3,7
optimization,rastrigin,0.0,cross_block_known,1,12,2,2,3999,720,0.007019396691122,0.9830298488464092,1.0138341125424155,1.0138341125424155,3,7
optimization,rastrigin,0.0,cross_block_adaptive,1,12,2,2,3999,720,0.0092618064467214,0.9839769111433512,1.0061370851310087,1.0061370851310087,3,7
optimization,rastrigin,0.0,cross_sparse_known,1,12,2,2,3999,600,0.3896173833616221,0.9560723989653716,0.9957758792235688,0.9957758792235688,3,7
optimization,rastrigin,0.0,random_subspace,1,12,2,2,3999,0,0.9930414723725398,-0.0614882901663815,0.0025988631136009,0.0025988631136009,3,7
optimization,rastrigin,0.0,full_zo,1,12,2,12,3999,0,1.0,-0.0527250950135114,0.0090852956882017,0.0090852956882017,3,7
optimization,rastrigin,0.02,oracle_subspace,0,12,2,2,3999,0,2.5809568279517847e-08,1.0305678126702074,1.0399312312449325,1.0399312312449325,3,6
optimization,rastrigin,0.02,cross_block_known,0,12,2,2,3999,720,0.007182347128404,1.0297875273544048,1.0408062977593109,1.0408062977593109,3,6
optimization,rastrigin,0.02,cross_block_adaptive,0,12,2,2,3999,720,0.0087950798946961,1.009765017818659,1.026440873814003,1.026440873814003,3,6
optimization,rastrigin,0.02,cross_sparse_known,0,12,2,2,3999,600,0.4910529378722599,1.0081320313976148,1.0563256491976665,1.0563256491976665,3,6
optimization,rastrigin,0.02,random_subspace,0,12,2,2,3999,0,0.9675119853011118,0.9922014426707616,1.0406960693496337,1.0406960693496337,3,6
optimization,rastrigin,0.02,full_zo,0,12,2,12,3999,0,1.0,0.980203345634196,1.0448933491066723,1.0448933491066723,3,6
optimization,rastrigin,0.02,oracle_subspace,1,12,2,2,3999,0,1.4901161193847656e-08,1.0115416655848433,1.0319500682851632,1.0319500682851632,3,7
optimization,rastrigin,0.02,cross_block_known,1,12,2,2,3999,720,0.0063997129542019,1.0203455949679707,1.0364971122194035,1.0364971122194035,3,7
optimization,rastrigin,0.02,cross_block_adaptive,1,12,2,2,3999,720,0.0079956530268641,0.9837085835263316,1.0329502786929825,1.0329502786929825,3,7
optimization,rastrigin,0.02,cross_sparse_known,1,12,2,2,3999,600,0.3594435292457855,1.0110630133897356,1.048651271465318,1.048651271465318,3,7
optimization,rastrigin,0.02,random_subspace,1,12,2,2,3999,0,0.9703970872202248,0.9552842456358392,1.0262061223779797,1.0262061223779797,3,7
optimization,rastrigin,0.02,full_zo,1,12,2,12,3999,0,1.0,0.9713274118577908,1.048276002436496,1.048276002436496,3,7
optimization,rosenbrock,0.0,oracle_subspace,0,12,2,2,3999,0,2.5809568279517847e-08,-0.0399118640409152,0.0213955336816963,0.0213955336816963,3,6
optimization,rosenbrock,0.0,cross_block_known,0,12,2,2,3999,720,0.0024546692127156,-0.0232217116161299,0.0274551435569518,0.0274551435569518,3,6
optimization,rosenbrock,0.0,cross_block_adaptive,0,12,2,2,3999,720,0.0013305078943039,-0.030527697461294,0.0185524369137218,0.0185524369137218,3,6
optimization,rosenbrock,0.0,cross_sparse_known,0,12,2,2,3999,600,0.8644739903974651,0.0097762196590566,0.0529574849328421,0.0529574849328421,3,6
optimization,rosenbrock,0.0,random_subspace,0,12,2,2,3999,0,0.9752739972118424,-0.0433903655086661,0.0184581750929098,0.0184581750929098,3,6
optimization,rosenbrock,0.0,full_zo,0,12,2,12,3999,0,1.0,-0.0572742028560142,0.0108055414152997,0.0108055414152997,3,6
optimization,rosenbrock,0.0,oracle_subspace,1,12,2,2,3999,0,2.1073424255447017e-08,-0.0258683044062265,0.0065559955138329,0.0065559955138329,3,7
optimization,rosenbrock,0.0,cross_block_known,1,12,2,2,3999,720,0.0017975128885139,-0.0340878864139877,0.0184469761235228,0.0184469761235228,3,7
optimization,rosenbrock,0.0,cross_block_adaptive,1,12,2,2,3999,720,0.001749003585704,-0.0498899194234624,0.0042592511163111,0.0042592511163111,3,7
optimization,rosenbrock,0.0,cross_sparse_known,1,12,2,2,3999,600,0.9867567964648812,0.1229318084165666,0.1748609508264959,0.1748609508264959,3,7
optimization,rosenbrock,0.0,random_subspace,1,12,2,2,3999,0,0.9983964744026184,0.2969809685335891,0.3515342742360925,0.3515342742360925,3,7
optimization,rosenbrock,0.0,full_zo,1,12,2,12,3999,0,1.0,-0.029517208967764,0.021544646297977,0.021544646297977,3,7
optimization,rosenbrock,0.02,oracle_subspace,0,12,2,2,3999,0,2.5809568279517847e-08,0.0324255877402376,0.0886503223780332,0.0886503223780332,3,6
optimization,rosenbrock,0.02,cross_block_known,0,12,2,2,3999,720,0.0016502618856046,0.0821098971739807,0.1151706168584463,0.1151706168584463,3,6
optimization,rosenbrock,0.02,cross_block_adaptive,0,12,2,2,3999,720,0.0019743168457444,0.0692851577184782,0.1205796213661458,0.1205796213661458,3,6
optimization,rosenbrock,0.02,cross_sparse_known,0,12,2,2,3999,600,0.9766857675370344,0.0247978970865354,0.0801505458447074,0.0801505458447074,3,6
optimization,rosenbrock,0.02,random_subspace,0,12,2,2,3999,0,0.9995245347439436,-0.016643965366381,0.042018859499458,0.042018859499458,3,6
optimization,rosenbrock,0.02,full_zo,0,12,2,12,3999,0,1.0,0.0494934869961222,0.1129068671625768,0.1129068671625768,3,6
optimization,rosenbrock,0.02,oracle_subspace,1,12,2,2,3999,0,2.9802322387695312e-08,0.1952188219241767,0.2470325091169621,0.2470325091169621,3,7
optimization,rosenbrock,0.02,cross_block_known,1,12,2,2,3999,720,0.001498104570968,0.2304214583133204,0.2811670706060233,0.2811670706060233,3,7
optimization,rosenbrock,0.02,cross_block_adaptive,1,12,2,2,3999,720,0.0014947850296853,0.2165577502922593,0.255550763800525,0.255550763800525,3,7
optimization,rosenbrock,0.02,cross_sparse_known,1,12,2,2,3999,600,0.9465658205845734,0.6229293129395457,0.6703319962463765,0.6703319962463765,3,7
optimization,rosenbrock,0.02,random_subspace,1,12,2,2,3999,0,0.9994846494487508,0.0733207603140863,0.1435347354694589,0.1435347354694589,3,7
optimization,rosenbrock,0.02,full_zo,1,12,2,12,3999,0,1.0,0.2133030979723339,0.2558403381450593,0.2558403381450593,3,7
optimization,sphere,0.0,oracle_subspace,0,12,2,2,3999,0,0.0,-0.0659668103478383,0.0018834424602819,0.0018834424602819,4,8
optimization,sphere,0.0,cross_block_known,0,12,2,2,3999,720,0.3565088775340848,-0.0557677659760723,0.0054656903474102,0.0054656903474102,4,8
optimization,sphere,0.0,cross_block_adaptive,0,12,2,1,3999,720,1.0,-0.0568162383264682,0.0125856818070737,0.0125856818070737,4,8
optimization,sphere,0.0,cross_sparse_known,0,12,2,2,3999,600,0.9428099960673452,-0.0697059711155494,0.0004728351624824,0.0004728351624824,4,8
optimization,sphere,0.0,random_subspace,0,12,2,2,3999,0,0.9867179557864604,-0.061882378901779,0.0036270515744913,0.0036270515744913,4,8
optimization,sphere,0.0,full_zo,0,12,2,12,3999,0,1.0,-0.0505351667574944,0.0069436155248048,0.0069436155248048,4,8
optimization,sphere,0.0,oracle_subspace,1,12,2,2,3999,0,2.9802322387695312e-08,-0.0672472501186407,0.0028171836560242,0.0028171836560242,4,9
optimization,sphere,0.0,cross_block_known,1,12,2,2,3999,720,0.23098901152122,-0.0578483026201005,0.0001145117711401,0.0001145117711401,4,9
optimization,sphere,0.0,cross_block_adaptive,1,12,2,5,3999,720,1.0,-0.0659607884023489,0.0002733064606561,0.0002733064606561,4,9
optimization,sphere,0.0,cross_sparse_known,1,12,2,2,3999,600,0.6909972998109648,-0.0864295181611888,0.0011542326080485,0.0011542326080485,4,9
optimization,sphere,0.0,random_subspace,1,12,2,2,3999,0,0.99750833385867,-0.0471695036006426,0.0087516541442526,0.0087516541442526,4,9
optimization,sphere,0.0,full_zo,1,12,2,12,3999,0,1.0,-0.0490843244420226,0.0040543047705103,0.0040543047705103,4,9
optimization,sphere,0.02,oracle_subspace,0,12,2,2,3999,0,2.5809568279517847e-08,-0.012740098693777,0.0588709639291325,0.0588709639291325,4,8
optimization,sphere,0.02,cross_block_known,0,12,2,2,3999,720,0.2447688929584703,-0.0047353171552591,0.0629926626617091,0.0629926626617091,4,8
optimization,sphere,0.02,cross_block_adaptive,0,12,2,7,3999,720,1.0,-0.018444546352498,0.0482786487134058,0.0482786487134058,4,8
optimization,sphere,0.02,cross_sparse_known,0,12,2,2,3999,600,0.8146949323887694,0.0021394419373586,0.0750324458253824,0.0750324458253824,4,8
optimization,sphere,0.02,random_subspace,0,12,2,2,3999,0,0.9637089452671064,0.0351514378925116,0.1081663364621377,0.1081663364621377,4,8
optimization,sphere,0.02,full_zo,0,12,2,12,3999,0,1.0,0.0233580346221193,0.0511311490424011,0.0511311490424011,4,8
optimization,sphere,0.02,oracle_subspace,1,12,2,2,3999,0,2.1073424255447017e-08,-0.0340203168842343,0.0278928440974293,0.0278928440974293,4,9
optimization,sphere,0.02,cross_block_known,1,12,2,2,3999,720,0.3301837916049048,-0.0403211519037091,0.0265490533540763,0.0265490533540763,4,9
optimization,sphere,0.02,cross_block_adaptive,1,12,2,1,3999,720,1.0,-0.043682551450005,0.0331377575487115,0.0331377575487115,4,9
optimization,sphere,0.02,cross_sparse_known,1,12,2,2,3999,600,0.8098604006561966,-0.0452859727183099,0.0258864774682653,0.0258864774682653,4,9
optimization,sphere,0.02,random_subspace,1,12,2,2,3999,0,0.9958337061493208,0.4595405082357024,0.5195555926018288,0.5195555926018288,4,9
optimization,sphere,0.02,full_zo,1,12,2,12,3999,0,1.0,0.0117704073564242,0.0674862517483197,0.0674862517483197,4,9
optimization,ellipsoid,0.0,oracle_subspace,0,12,2,2,3999,0,2.5809568279517847e-08,-0.005903120471074,0.0369525375150343,0.0369525375150343,4,8
optimization,ellipsoid,0.0,cross_block_known,0,12,2,2,3999,720,0.1322572214241889,-0.063461219715808,0.0002617812501463,0.0002617812501463,4,8
optimization,ellipsoid,0.0,cross_block_adaptive,0,12,2,1,3999,720,1.0,0.0388581224770623,0.0718908186105291,0.0718908186105291,4,8
optimization,ellipsoid,0.0,cross_sparse_known,0,12,2,2,3999,600,0.8877914540724302,-0.0141506500330863,0.0375212785426611,0.0375212785426611,4,8
optimization,ellipsoid,0.0,random_subspace,0,12,2,2,3999,0,0.9864742725524092,0.137141946963613,0.1712176948300438,0.1712176948300438,4,8
optimization,ellipsoid,0.0,full_zo,0,12,2,12,3999,0,1.0,-0.0647058547546859,0.013035155004108,0.013035155004108,4,8
optimization,ellipsoid,0.0,oracle_subspace,1,12,2,2,3999,0,1.4901161193847656e-08,0.346942848802472,0.4162369778979732,0.4162369778979732,4,9
optimization,ellipsoid,0.0,cross_block_known,1,12,2,2,3999,720,0.1906586626096899,0.3612344654274775,0.3921504796998865,0.3921504796998865,4,9
optimization,ellipsoid,0.0,cross_block_adaptive,1,12,2,1,3999,720,1.0,1.0105306316512437,0.998107930845072,0.998107930845072,4,9
optimization,ellipsoid,0.0,cross_sparse_known,1,12,2,2,3999,600,0.7634763007068759,0.9420363553933124,0.9943389647573928,0.9943389647573928,4,9
optimization,ellipsoid,0.0,random_subspace,1,12,2,2,3999,0,0.9853471796767386,4.6007248285587785,4.653491283203355,4.653491283203355,4,9
optimization,ellipsoid,0.0,full_zo,1,12,2,12,3999,0,1.0,0.8792250394668504,0.8997146637288568,0.8997146637288568,4,9
optimization,ellipsoid,0.02,oracle_subspace,0,12,2,2,3999,0,0.0,0.055485030383428,0.0746785346202077,0.0746785346202077,4,8
optimization,ellipsoid,0.02,cross_block_known,0,12,2,2,3999,720,0.2227489403292224,0.063573441304011,0.0889377868560122,0.0889377868560122,4,8
optimization,ellipsoid,0.02,cross_block_adaptive,0,12,2,1,3999,720,1.0,0.169894270137996,0.1875503261352235,0.1875503261352235,4,8
optimization,ellipsoid,0.02,cross_sparse_known,0,12,2,2,3999,600,0.9371771603322616,0.007169313944434,0.0598352961824426,0.0598352961824426,4,8
optimization,ellipsoid,0.02,random_subspace,0,12,2,2,3999,0,0.9756011175673338,0.035793916007436,0.0964714021111728,0.0964714021111728,4,8
optimization,ellipsoid,0.02,full_zo,0,12,2,12,3999,0,1.0,0.0596912468522165,0.067088217889437,0.067088217889437,4,8
optimization,ellipsoid,0.02,oracle_subspace,1,12,2,2,3999,0,0.0,0.1244557931570548,0.1496647368235116,0.1496647368235116,4,9
optimization,ellipsoid,0.02,cross_block_known,1,12,2,2,3999,720,0.1544496214695876,0.2656358358712477,0.3065544586164392,0.3065544586164392,4,9
optimization,ellipsoid,0.02,cross_block_adaptive,1,12,2,1,3999,720,1.0,0.0917684420417024,0.1466399880470548,0.1466399880470548,4,9
optimization,ellipsoid,0.02,cross_sparse_known,1,12,2,2,3999,600,0.928511195328272,0.0727990588793172,0.1077939142043906,0.1077939142043906,4,9
optimization,ellipsoid,0.02,random_subspace,1,12,2,2,3999,0,0.9873473840975764,0.4009757222426026,0.4531491236553051,0.4531491236553051,4,9
optimization,ellipsoid,0.02,full_zo,1,12,2,12,3999,0,1.0,0.0119174563903215,0.0715935963390109,0.0715935963390109,4,9
optimization,rastrigin,0.0,oracle_subspace,0,12,2,2,3999,0,0.0,0.9490273208964009,1.018092517315285,1.018092517315285,4,8
optimization,rastrigin,0.0,cross_block_known,0,12,2,2,3999,720,0.0077295384085065,1.006442869661041,1.0086607560889649,1.0086607560889649,4,8
optimization,rastrigin,0.0,cross_block_adaptive,0,12,2,2,3999,720,0.0085217829344551,0.98404111996008,1.0062823359069668,1.0062823359069668,4,8
optimization,rastrigin,0.0,cross_sparse_known,0,12,2,2,3999,600,0.3848798683599805,0.9692024070507552,0.998513293879217,0.998513293879217,4,8
optimization,rastrigin,0.0,random_subspace,0,12,2,2,3999,0,0.9761507811863384,0.9453325729625256,0.9985991774957056,0.9985991774957056,4,8
optimization,rastrigin,0.0,full_zo,0,12,2,12,3999,0,1.0,0.9355495072470662,0.997000296715914,0.997000296715914,4,8
optimization,rastrigin,0.0,oracle_subspace,1,12,2,2,3999,0,0.0,1.9617886758254424,2.0034540529596896,2.0034540529596896,4,9
optimization,rastrigin,0.0,cross_block_known,1,12,2,2,3999,720,0.0105532256473431,1.993658955896107,2.0359229681014988,2.0359229681014988,4,9
optimization,rastrigin,0.0,cross_block_adaptive,1,12,2,2,3999,720,0.0121128334252153,1.9722165860464385,1.9982850959236276,1.9982850959236276,4,9
optimization,rastrigin,0.0,cross_sparse_known,1,12,2,2,3999,600,0.4379859547301529,1.9899154144067304,1.9973020043367384,1.9973020043367384,4,9
optimization,rastrigin,0.0,random_subspace,1,12,2,2,3999,0,0.9950776948121728,0.9310517198165116,0.9990353578150356,0.9990353578150356,4,9
optimization,rastrigin,0.0,full_zo,1,12,2,12,3999,0,1.0,1.9358661068070668,1.9936176439755895,1.9936176439755895,4,9
optimization,rastrigin,0.02,oracle_subspace,0,12,2,2,3999,0,2.1073424255447017e-08,1.0289628236558408,1.0372510215190618,1.0372510215190618,4,8
optimization,rastrigin,0.02,cross_block_known,0,12,2,2,3999,720,0.007158498678216,1.023213295327404,1.0521483887778946,1.0521483887778946,4,8
optimization,rastrigin,0.02,cross_block_adaptive,0,12,2,2,3999,720,0.0072977493827266,1.0315919501383684,1.043629588044727,1.043629588044727,4,8
optimization,rastrigin,0.02,cross_sparse_known,0,12,2,2,3999,600,0.4971756709126057,1.004711394996893,1.045481797241936,1.045481797241936,4,8
optimization,rastrigin,0.02,random_subspace,0,12,2,2,3999,0,0.9994161147200724,1.2618219218669786,1.3256960690773023,1.3256960690773023,4,8
optimization,rastrigin,0.02,full_zo,0,12,2,12,3999,0,1.0,0.9772292538440462,1.034458367276415,1.034458367276415,4,8
optimization,rastrigin,0.02,oracle_subspace,1,12,2,2,3999,0,0.0,0.0301867064348364,0.0545789914685527,0.0545789914685527,4,9
optimization,rastrigin,0.02,cross_block_known,1,12,2,2,3999,720,0.0066737114030653,0.0465427965709629,0.0516952290011965,0.0516952290011965,4,9
optimization,rastrigin,0.02,cross_block_adaptive,1,12,2,2,3999,720,0.0091717504535393,0.0633822420922106,0.0500013336863287,0.0500013336863287,4,9
optimization,rastrigin,0.02,cross_sparse_known,1,12,2,2,3999,600,0.4081833321682536,0.0416621027906433,0.0532689924202147,0.0532689924202147,4,9
optimization,rastrigin,0.02,random_subspace,1,12,2,2,3999,0,0.915749000838673,-0.0179613233890766,0.0358561487650379,0.0358561487650379,4,9
optimization,rastrigin,0.02,full_zo,1,12,2,12,3999,0,1.0,-0.0144560311123763,0.0407754007952635,0.0407754007952635,4,9
optimization,rosenbrock,0.0,oracle_subspace,0,12,2,2,3999,0,2.1073424255447017e-08,-0.0198370361421118,0.0313042717754262,0.0313042717754262,4,8
optimization,rosenbrock,0.0,cross_block_known,0,12,2,2,3999,720,0.0026363703678674,0.0128743784772635,0.0572620780653903,0.0572620780653903,4,8
optimization,rosenbrock,0.0,cross_block_adaptive,0,12,2,2,3999,720,0.0034007946285253,0.0037096007470089,0.0479087267269926,0.0479087267269926,4,8
optimization,rosenbrock,0.0,cross_sparse_known,0,12,2,2,3999,600,0.9341604390170926,0.1669337706765553,0.2175296973475418,0.2175296973475418,4,8
optimization,rosenbrock,0.0,random_subspace,0,12,2,2,3999,0,0.9507346450588414,0.0893823648796287,0.1416164469373948,0.1416164469373948,4,8
optimization,rosenbrock,0.0,full_zo,0,12,2,12,3999,0,1.0,-0.0509099800435106,0.0112199157142035,0.0112199157142035,4,8
optimization,rosenbrock,0.0,oracle_subspace,1,12,2,2,3999,0,0.0,0.0726104658183361,0.1124730125543105,0.1124730125543105,4,9
optimization,rosenbrock,0.0,cross_block_known,1,12,2,2,3999,720,0.0046641788082898,0.0510074724469647,0.0763343335337623,0.0763343335337623,4,9
optimization,rosenbrock,0.0,cross_block_adaptive,1,12,2,1,3999,720,1.0,0.2813777003343108,0.3244567237590274,0.3244567237590274,4,9
optimization,rosenbrock,0.0,cross_sparse_known,1,12,2,2,3999,600,0.9152895658689444,0.1271335406595521,0.1832195448592133,0.1832195448592133,4,9
optimization,rosenbrock,0.0,random_subspace,1,12,2,2,3999,0,0.981117012772267,0.0871968774136014,0.1451186419514648,0.1451186419514648,4,9
optimization,rosenbrock,0.0,full_zo,1,12,2,12,3999,0,1.0,0.0343954982417903,0.0916168072952254,0.0916168072952254,4,9
optimization,rosenbrock,0.02,oracle_subspace,0,12,2,2,3999,0,0.0,-0.0046181523451254,0.0394210565438533,0.0394210565438533,4,8
optimization,rosenbrock,0.02,cross_block_known,0,12,2,2,3999,720,0.0046590709920091,-0.0054913435593183,0.0400370713465582,0.0400370713465582,4,8
optimization,rosenbrock,0.02,cross_block_adaptive,0,12,2,2,3999,720,0.0018776748887629,-0.0088422772774491,0.0435064602058932,0.0435064602058932,4,8
optimization,rosenbrock,0.02,cross_sparse_known,0,12,2,2,3999,600,0.9808228731233434,0.2211858629230841,0.2614611187573751,0.2614611187573751,4,8
optimization,rosenbrock,0.02,random_subspace,0,12,2,2,3999,0,0.996536659421642,0.2877955501170416,0.3392899079749531,0.3392899079749531,4,8
optimization,rosenbrock,0.02,full_zo,0,12,2,12,3999,0,1.0,-0.0274898063827924,0.0259977315288529,0.0259977315288529,4,8
optimization,rosenbrock,0.02,oracle_subspace,1,12,2,2,3999,0,2.1073424255447017e-08,0.2683427064815109,0.3114368437355206,0.3114368437355206,4,9
optimization,rosenbrock,0.02,cross_block_known,1,12,2,2,3999,720,0.0011155982574047,0.3972335849861539,0.4285889712660948,0.4285889712660948,4,9
optimization,rosenbrock,0.02,cross_block_adaptive,1,12,2,1,3999,720,1.0,45.68365299091119,45.71262356132322,45.71262356132322,4,9
optimization,rosenbrock,0.02,cross_sparse_known,1,12,2,2,3999,600,0.8300582757375352,0.3929520561697246,0.4302771113664009,0.4302771113664009,4,9
optimization,rosenbrock,0.02,random_subspace,1,12,2,2,3999,0,0.9998220826138304,58.46755558334164,58.5084268620794,58.5084268620794,4,9
optimization,rosenbrock,0.02,full_zo,1,12,2,12,3999,0,1.0,0.3337725796050936,0.3843856427559399,0.3843856427559399,4,9
